Z_PK,Z_ENT,Z_OPT,ZUUIDHASH,ZEVENT,ZSOURCE,ZCATEGORYTYPE,ZINTEGERVALUE,ZCOMPATIBILITYVERSION,ZENDDAYOFWEEK,ZENDSECONDOFDAY,ZHASCUSTOMMETADATA,ZHASSTRUCTUREDMETADATA,ZSECONDSFROMGMT,ZSHOULDSYNC,ZSTARTDAYOFWEEK,ZSTARTSECONDOFDAY,ZVALUECLASS,ZVALUEINTEGER,ZVALUETYPECODE,ZSTRUCTUREDMETADATA,ZVALUE,Z9_VALUE,ZIDENTIFIERTYPE,ZQUANTITYTYPE,ZCREATIONDATE,ZLOCALCREATIONDATE,ZCONFIDENCE,ZENDDATE,ZSTARTDATE,ZVALUEDOUBLE,ZDOUBLEVALUE,ZUUID,ZSTREAMNAME,ZVALUESTRING,ZSTRING,ZMETADATA
22865,11,1,-1889434213442064780,,,,,0,1,60630,0,1,7200,0,1,59095,2,1,-2475731913145812025,7963.0,,,,,743878230.261259,743878230.261259,1.0,743878230.0,743876695.0,1.0,,629F29C5-2F29-483D-8CDB-BBD532ED1C93,/bluetooth/isConnected,,,
22866,11,1,2302201347692934924,,,,,0,1,60931,0,1,7200,0,1,60629,1,2265061383570402976,6584185901589580638,2645.0,,,,,743878531.244599,743878531.244599,1.0,743878531.0,743878229.0,2.265061383570403e+18,,CC8E10A5-D4A1-4690-BEC1-896C58ABDF9E,/app/usage,com.brave.Browser,,
22867,11,1,-5091748279890328408,,,,,0,1,60928,0,0,7200,0,1,60628,2,1,-2475731913145812025,,,,,,743878531.268503,743878531.268503,1.0,743878528.0,743878228.0,1.0,,9172DC35-7B17-4E4D-8B05-EE1190AFBD7D,/display/isBacklit,,,
22868,11,1,2491824106350395443,,,,,0,1,78848,0,0,7200,0,1,60928,2,0,-2475731913145812025,,,,,,743896450.496543,743896450.496543,1.0,743896448.0,743878528.0,0.0,,56585C4C-6347-4CFA-B7C1-413EC0FA8015,/display/isBacklit,,,
22869,11,1,-4694764058552278358,,,,,0,1,78869,0,1,7200,0,1,60630,2,0,-2475731913145812025,7858.0,,,,,743896469.276477,743896469.276477,1.0,743896469.0,743878230.0,0.0,,45AD5CB2-8A90-46AB-80A1-C9DA247045A7,/bluetooth/isConnected,,,
22870,11,1,7850947187121262109,,,,,0,1,78947,0,1,7200,0,1,78850,1,2265061383570402976,6584185901589580638,2645.0,,,,,743896547.384337,743896547.384337,1.0,743896547.0,743896450.0,2.265061383570403e+18,,FC4498F4-97B0-485C-83FA-8EDED3BD47B1,/app/usage,com.brave.Browser,,
22871,11,1,8298341751121021025,,,,,0,1,79000,0,1,7200,0,1,78947,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743896600.24808,743896600.24808,1.0,743896600.0,743896547.0,1.5031132373507439e+19,,F0016C8B-D7BC-4DA3-BF7B-F2C664F24EA5,/app/usage,com.microsoft.VSCode,,
22872,11,1,-2474936829943179777,,,,,0,2,79289,0,1,7200,0,1,79000,1,2265061383570402976,6584185901589580638,2645.0,,,,,743896889.140273,743896889.140273,1.0,743896889.0,743896600.0,2.265061383570403e+18,,3B685897-FF63-47B7-9CC8-2977D2C0686A,/app/usage,com.brave.Browser,,
22873,11,1,-579879111690433864,,,,,0,2,79341,0,1,7200,0,2,79289,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743896942.06816,743896942.06816,1.0,743896941.0,743896889.0,1.5031132373507439e+19,,B9825AEB-F42A-4D19-9EC2-9B46182E2FF9,/app/usage,com.microsoft.VSCode,,
22874,11,1,-2233604388859432417,,,,,0,2,79357,0,1,7200,0,2,79341,1,2265061383570402976,6584185901589580638,2645.0,,,,,743896957.561843,743896957.561843,1.0,743896957.0,743896941.0,2.265061383570403e+18,,D85EF54E-70CC-44E8-AD54-453635AF0E1F,/app/usage,com.brave.Browser,,
22875,11,1,6900343035109216646,,,,,0,2,79362,0,1,7200,0,2,79357,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743896962.949552,743896962.949552,1.0,743896962.0,743896957.0,1.5031132373507439e+19,,789A5B94-08EE-4C10-8340-984DDDD8BBC4,/app/usage,com.microsoft.VSCode,,
22876,11,1,-6176351649839863362,,,,,0,2,79386,0,1,7200,0,2,79362,1,2265061383570402976,6584185901589580638,2645.0,,,,,743896987.161861,743896987.161861,1.0,743896986.0,743896962.0,2.265061383570403e+18,,61010535-1C4B-481A-9912-572ED9F10DCF,/app/usage,com.brave.Browser,,
22877,11,1,-7478773965329856734,,,,,0,2,79397,0,1,7200,0,2,79386,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743896997.074581,743896997.074581,1.0,743896997.0,743896986.0,1.5031132373507439e+19,,E44BE00F-A101-41AE-9E93-E70C6B576429,/app/usage,com.microsoft.VSCode,,
22878,11,1,-4200604504838651925,,,,,0,2,79399,0,1,7200,0,2,79397,1,2265061383570402976,6584185901589580638,2645.0,,,,,743896999.160567,743896999.160567,1.0,743896999.0,743896997.0,2.265061383570403e+18,,80B4FB01-1A86-4AEF-BFF1-1D50BA895D0F,/app/usage,com.brave.Browser,,
22879,11,1,-4330091701253071819,,,,,0,2,79432,0,1,7200,0,2,79399,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743897033.133104,743897033.133104,1.0,743897032.0,743896999.0,1.5031132373507439e+19,,25908A6A-A94C-4B60-AB58-B23F94235363,/app/usage,com.microsoft.VSCode,,
22880,11,1,-5510361914026119714,,,,,0,2,79434,0,1,7200,0,2,79432,1,2265061383570402976,6584185901589580638,2645.0,,,,,743897034.353139,743897034.353139,1.0,743897034.0,743897032.0,2.265061383570403e+18,,B06F2E17-34E8-40BF-8F37-A47235E437C5,/app/usage,com.brave.Browser,,
22881,11,1,-4429397699645874264,,,,,0,2,79443,0,1,7200,0,2,79434,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743897043.523865,743897043.523865,1.0,743897043.0,743897034.0,1.5031132373507439e+19,,EF2F11E7-509F-4B3E-88AA-95F101E04F0F,/app/usage,com.microsoft.VSCode,,
22882,11,1,457197393948365637,,,,,0,2,79446,0,1,7200,0,2,79443,1,2265061383570402976,6584185901589580638,2645.0,,,,,743897046.105452,743897046.105452,1.0,743897046.0,743897043.0,2.265061383570403e+18,,945D7646-99C3-4911-9C4D-952221BCF0DA,/app/usage,com.brave.Browser,,
22883,11,1,3460870180835686315,,,,,0,2,79461,0,1,7200,0,2,79446,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743897061.525041,743897061.525041,1.0,743897061.0,743897046.0,1.5031132373507439e+19,,D40783D9-4149-4C53-BF89-2B155E9584CA,/app/usage,com.microsoft.VSCode,,
22884,11,1,-45744977041521441,,,,,0,2,79462,0,1,7200,0,2,79461,1,2265061383570402976,6584185901589580638,2645.0,,,,,743897062.837462,743897062.837462,1.0,743897062.0,743897061.0,2.265061383570403e+18,,67B60363-9CB1-41A4-BD70-2BF1B1424CC2,/app/usage,com.brave.Browser,,
22885,11,1,-2801788450596083184,,,,,0,2,79528,0,1,7200,0,2,79462,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743897129.043554,743897129.043554,1.0,743897128.0,743897062.0,1.5031132373507439e+19,,68E7B22E-11AE-45E7-B41A-AE6512E49969,/app/usage,com.microsoft.VSCode,,
22886,11,1,-6743414980368484577,,,,,0,2,79788,0,1,7200,0,2,79528,1,2265061383570402976,6584185901589580638,2645.0,,,,,743897388.979067,743897388.979067,1.0,743897388.0,743897128.0,2.265061383570403e+18,,07E9AE8D-E433-4CB0-AE61-D02F8F3A3B71,/app/usage,com.brave.Browser,,
22887,11,1,-1699885772079855688,,,,,0,2,79834,0,1,7200,0,2,79788,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743897434.666063,743897434.666063,1.0,743897434.0,743897388.0,1.5031132373507439e+19,,A471A8CA-5C26-486B-8E96-688D8B3DB1EC,/app/usage,com.microsoft.VSCode,,
22888,11,1,8798086876171683854,,427.0,,,0,2,79853,0,1,7200,0,2,79853,1,2236308892753624024,-635635896434291546,16778.0,,,,,743897453.930869,743897453.930869,1.0,743897453.0,743897453.0,2.236308892753624e+18,,7A8B0CA6-54CA-418B-9F43-4F06DF02F0EA,/discoverability/signals,com.apple.controlcenter.presented,,
22889,11,1,7499150300016633053,,,,,0,2,80553,0,1,7200,0,2,79834,1,2265061383570402976,6584185901589580638,2645.0,,,,,743898153.679104,743898153.679104,1.0,743898153.0,743897434.0,2.265061383570403e+18,,8A3B119C-4875-4CD7-854C-9648C3DC55A8,/app/usage,com.brave.Browser,,
22890,11,1,-1180514071565310993,,,,,0,2,80585,0,1,7200,0,2,80553,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743898185.296335,743898185.296335,1.0,743898185.0,743898153.0,1.5031132373507439e+19,,4DEA3FE1-197F-4D10-8823-22E4A1A059F1,/app/usage,com.microsoft.VSCode,,
22891,11,1,-7689653120653108634,,,,,0,2,80677,0,1,7200,0,2,80585,1,2265061383570402976,6584185901589580638,2645.0,,,,,743898277.615477,743898277.615477,1.0,743898277.0,743898185.0,2.265061383570403e+18,,96FD5317-ED14-4041-AA41-8699A1FE1CD2,/app/usage,com.brave.Browser,,
22892,11,1,-1156799534183478289,,,,,0,2,80699,0,1,7200,0,2,80677,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743898300.101102,743898300.101102,1.0,743898299.0,743898277.0,1.5031132373507439e+19,,810E436B-099A-4DA5-A2E7-490BD760A3E1,/app/usage,com.microsoft.VSCode,,
22893,11,1,6488513234022811991,,,,,0,2,81446,0,1,7200,0,2,80699,1,2265061383570402976,6584185901589580638,2645.0,,,,,743899046.945921,743899046.945921,1.0,743899046.0,743898299.0,2.265061383570403e+18,,47B65889-69F2-46A6-A78D-1B47830836E3,/app/usage,com.brave.Browser,,
22894,11,1,7340329987251108150,,,,,0,2,81519,0,1,7200,0,2,81446,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743899119.653937,743899119.653937,1.0,743899119.0,743899046.0,1.5031132373507439e+19,,0B99E594-8499-40D8-926B-2393443EE732,/app/usage,com.microsoft.VSCode,,
22895,11,1,2550204055307718412,,,,,0,2,81542,0,1,7200,0,2,81519,1,2265061383570402976,6584185901589580638,2645.0,,,,,743899142.757003,743899142.757003,1.0,743899142.0,743899119.0,2.265061383570403e+18,,08CD2189-4F69-46AD-AFDB-743FC79D63EC,/app/usage,com.brave.Browser,,
22896,11,1,-1546143519640087860,,,,,0,2,81590,0,1,7200,0,2,81542,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743899190.389919,743899190.389919,1.0,743899190.0,743899142.0,1.5031132373507439e+19,,007E24B5-1AFF-4337-AA51-EB50E410CD2E,/app/usage,com.microsoft.VSCode,,
22897,11,1,-3687219675089298843,,,,,0,2,81625,0,1,7200,0,2,81590,1,2265061383570402976,6584185901589580638,2645.0,,,,,743899225.721291,743899225.721291,1.0,743899225.0,743899190.0,2.265061383570403e+18,,5272F3AA-B6F1-4EE8-97D2-2745D6D26D38,/app/usage,com.brave.Browser,,
22898,11,1,1350865912111282278,,,,,0,2,81667,0,1,7200,0,2,81625,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743899267.82031,743899267.82031,1.0,743899267.0,743899225.0,1.5031132373507439e+19,,5246206A-F1B2-4C8A-B365-8B9FB658D968,/app/usage,com.microsoft.VSCode,,
22899,11,1,7723802489457911820,,,,,0,2,82121,0,1,7200,0,2,81667,1,2265061383570402976,6584185901589580638,2645.0,,,,,743899722.156599,743899722.156599,1.0,743899721.0,743899267.0,2.265061383570403e+18,,224F38CD-D7DC-4E4A-9499-2EAA0F96F4F7,/app/usage,com.brave.Browser,,
22900,11,1,2374643365928460974,,,,,0,2,82146,0,1,7200,0,2,82121,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743899746.818878,743899746.818878,1.0,743899746.0,743899721.0,1.5031132373507439e+19,,9B61A2A9-4019-4711-AE16-8905D952E088,/app/usage,com.microsoft.VSCode,,
22901,11,1,4350296339712860140,,,,,0,2,83452,0,0,7200,0,2,82620,2,1,-2475731913145812025,,,,,,743901054.483203,743901054.483203,1.0,743901052.0,743900220.0,1.0,,9ADD45C9-55D1-4DA6-85E4-E8758FA1533E,/display/isBacklit,,,
22902,11,1,3940099301423397087,,,,,0,2,83454,0,1,7200,0,2,82623,1,2265061383570402976,6584185901589580638,2645.0,,,,,743901054.5014,743901054.5014,1.0,743901054.0,743900223.0,2.265061383570403e+18,,B3639989-8080-4DE5-B3E3-730FF491F265,/app/usage,com.brave.Browser,,
22903,11,1,-339077170761681818,,,,,0,2,83636,0,0,7200,0,2,83452,2,0,-2475731913145812025,,,,,,743901236.151996,743901236.151996,1.0,743901236.0,743901052.0,0.0,,6369027B-52CE-4174-9709-BB6CC13EC2DA,/display/isBacklit,,,
22904,11,1,-4084532765743820715,,,,,0,2,83738,0,1,7200,0,2,83153,2,0,-2475731913145812025,7858.0,,,,,743901338.425579,743901338.425579,1.0,743901338.0,743900753.0,0.0,,B5606D03-F5B1-4E14-9C96-374CC23FA4D4,/bluetooth/isConnected,,,
22905,11,1,2487400819863103215,,,,,0,2,84792,0,1,7200,0,2,83738,2,1,-2475731913145812025,7963.0,,,,,743902392.408504,743902392.408504,1.0,743902392.0,743901338.0,1.0,,DAB55B27-353E-4D47-9F91-13471378F2DA,/bluetooth/isConnected,,,
22906,11,1,-4284344390676667908,,,,,0,2,85089,0,1,7200,0,2,83636,1,2265061383570402976,6584185901589580638,2645.0,,,,,743902689.023361,743902689.023361,1.0,743902689.0,743901236.0,2.265061383570403e+18,,C15DEDDD-E126-40E6-B12B-D98D225C34BD,/app/usage,com.brave.Browser,,
22907,11,1,-2829054851595289879,,,,,0,2,85088,0,0,7200,0,2,83636,2,1,-2475731913145812025,,,,,,743902689.050965,743902689.050965,1.0,743902688.0,743901236.0,1.0,,7C2FA88D-EBB8-4EEB-8736-D18E38645AAC,/display/isBacklit,,,
22908,11,1,-2328197925370848512,,,,,0,2,20724,0,0,7200,0,2,85088,2,0,-2475731913145812025,,,,,,743924724.99603,743924724.99603,1.0,743924724.0,743902688.0,0.0,,EC3F42D1-592C-4900-9DE4-307FF870608C,/display/isBacklit,,,
22909,11,1,-4396499227455914634,,,,,0,2,20742,0,1,7200,0,2,20724,1,2265061383570402976,6584185901589580638,2645.0,,,,,743924742.54205,743924742.54205,1.0,743924742.0,743924724.0,2.265061383570403e+18,,1203714D-3BCF-448A-9C4D-2EE7AA7BA510,/app/usage,com.brave.Browser,,
22910,11,1,6454817227509023467,,,,,0,2,20769,0,1,7200,0,2,20742,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743924769.982465,743924769.982465,1.0,743924769.0,743924742.0,1.5031132373507439e+19,,471EEBDF-9715-41BE-8B9E-02B03C2EE5F6,/app/usage,com.microsoft.VSCode,,
22911,11,1,-7540849235261127411,,,,,0,2,20813,0,1,7200,0,2,20769,1,2961235614696431925,6584185901589580638,2645.0,,,,,743924813.581007,743924813.581007,1.0,743924813.0,743924769.0,2.961235614696432e+18,,FD8A3AE8-805C-4BF6-A700-69DBB18B639C,/app/usage,com.apple.finder,,
22912,11,1,1411947003012176107,,,,,0,2,20836,0,1,7200,0,2,20813,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743924836.283315,743924836.283315,1.0,743924836.0,743924813.0,1.5031132373507439e+19,,0F55A406-EE0B-442D-8D97-B6C53CAFC0AA,/app/usage,com.microsoft.VSCode,,
22913,11,1,-389780924360777323,,,,,0,2,20865,0,1,7200,0,2,20836,1,2961235614696431925,6584185901589580638,2645.0,,,,,743924865.223217,743924865.223217,1.0,743924865.0,743924836.0,2.961235614696432e+18,,B6CE796B-D822-4A70-B01C-4AC01AEFFE2A,/app/usage,com.apple.finder,,
22914,11,1,-4275338243127527703,,,,,0,2,20896,0,1,7200,0,2,84792,2,0,-2475731913145812025,7858.0,,,,,743924896.908083,743924896.908083,1.0,743924896.0,743902392.0,0.0,,A18E3F6D-0F60-4CCE-9569-9F6B7B0BFC8D,/bluetooth/isConnected,,,
22915,11,1,-8831108428311586903,,,,,0,2,20907,0,1,7200,0,2,20865,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743924907.421833,743924907.421833,1.0,743924907.0,743924865.0,1.5031132373507439e+19,,9969B5A1-DC98-4CC3-85D3-D0AF8471A617,/app/usage,com.microsoft.VSCode,,
22916,11,1,-3926820443038054830,,,,,0,2,20909,0,1,7200,0,2,20907,1,2265061383570402976,6584185901589580638,2645.0,,,,,743924909.610251,743924909.610251,1.0,743924909.0,743924907.0,2.265061383570403e+18,,44BA12F5-E5CC-4A87-86EF-2DFB34EA6021,/app/usage,com.brave.Browser,,
22917,11,1,4576008508523044971,,,,,0,2,20937,0,1,7200,0,2,20909,1,2961235614696431925,6584185901589580638,2645.0,,,,,743924937.580906,743924937.580906,1.0,743924937.0,743924909.0,2.961235614696432e+18,,44567766-4A00-4084-A118-03024C5F3DEC,/app/usage,com.apple.finder,,
22918,11,1,384598739508336243,,,,,0,2,20980,0,1,7200,0,2,20937,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743924980.736244,743924980.736244,1.0,743924980.0,743924937.0,1.5031132373507439e+19,,B5D9B577-3B12-4FEE-B4BC-444689B16DEF,/app/usage,com.microsoft.VSCode,,
22919,11,1,3210977537781419661,,,,,0,2,20986,0,1,7200,0,2,20980,1,2265061383570402976,6584185901589580638,2645.0,,,,,743924986.624916,743924986.624916,1.0,743924986.0,743924980.0,2.265061383570403e+18,,02394749-2880-40C2-9F73-70EF460C107D,/app/usage,com.brave.Browser,,
22920,11,1,2973182612323687168,,,,,0,2,20990,0,1,7200,0,2,20986,1,4674431735322325019,6584185901589580638,2645.0,,,,,743924990.986959,743924990.986959,1.0,743924990.0,743924986.0,4.674431735322325e+18,,A596B498-D14E-4085-8943-38D840FA44EF,/app/usage,com.googlecode.iterm2,,
22921,11,1,4683599871120292967,,,,,0,2,20991,0,1,7200,0,2,20990,1,-3415611700202112343,6584185901589580638,2645.0,,,,,743924991.48475,743924991.48475,1.0,743924991.0,743924990.0,1.5031132373507439e+19,,0D5637C1-7FD3-46AD-B778-92416444A97D,/app/usage,com.microsoft.VSCode,,
22922,11,2,1842783264166708649,,,,,0,2,20992,0,0,7200,0,2,20724,2,1,-2475731913145812025,,,,,,743924993.490795,743924993.490795,1.0,743924992.0,743924724.0,1.0,,995D8A64-10FC-437C-A629-C03C01D9EBF2,/display/isBacklit,,,
22923,11,1,8925658158947083656,,,,,0,2,20992,0,1,7200,0,2,20991,1,2961235614696431925,6584185901589580638,2645.0,,,,,743924993.436394,743924993.436394,1.0,743924992.0,743924991.0,2.961235614696432e+18,,B0F9ADB2-C9DB-4787-9421-46A0713C61C7,/app/usage,com.apple.finder,,
22925,11,1,-6227135512908992161,,,,,0,7,79902,0,1,7200,0,7,79376,1,2265061383570402976,6584185901589580638,2645.0,,,,,744329502.583737,744329502.583737,1.0,744329502.0,744328976.0,2.265061383570403e+18,,E9BC5A95-7574-4C6F-AB0F-3CABCB8FC5B7,/app/usage,com.brave.Browser,,
22926,11,1,2936666268709691405,,,,,0,7,79903,0,1,7200,0,7,79902,1,2961235614696431925,6584185901589580638,2645.0,,,,,744329503.514964,744329503.514964,1.0,744329503.0,744329502.0,2.961235614696432e+18,,7B2790F8-FCEC-4DB1-8BF0-31D96CC6511F,/app/usage,com.apple.finder,,
22927,11,1,-552490221403782524,,,,,0,7,79924,0,1,7200,0,7,79903,1,2265061383570402976,6584185901589580638,2645.0,,,,,744329524.371657,744329524.371657,1.0,744329524.0,744329503.0,2.265061383570403e+18,,8DC6B5EC-FCD1-49E0-A414-8DE4B38E1B13,/app/usage,com.brave.Browser,,
22928,11,1,4702870474320101016,,,,,0,7,79924,0,1,7200,0,7,79924,1,2961235614696431925,6584185901589580638,2645.0,,,,,744329524.811682,744329524.811682,1.0,744329524.0,744329524.0,2.961235614696432e+18,,2396A088-EC8D-4901-936B-F7D7F6B0E2F2,/app/usage,com.apple.finder,,
22929,11,1,-241425685132060739,,,,,0,7,79930,0,1,7200,0,7,79924,1,2265061383570402976,6584185901589580638,2645.0,,,,,744329530.448548,744329530.448548,1.0,744329530.0,744329524.0,2.265061383570403e+18,,166D2444-4F48-4319-A75F-EF86160C66D9,/app/usage,com.brave.Browser,,
22930,11,1,-5588901697149697779,,,,,0,7,79938,0,1,7200,0,7,79930,1,2961235614696431925,6584185901589580638,2645.0,,,,,744329538.297166,744329538.297166,1.0,744329538.0,744329530.0,2.961235614696432e+18,,49CD5A2D-D18C-4BCE-98B0-5CB4312E1EE0,/app/usage,com.apple.finder,,
22931,11,1,2436066579592804809,,,,,0,7,79938,0,1,7200,0,7,79938,1,39367470493102933,6584185901589580638,2645.0,,,,,744329538.74668,744329538.74668,1.0,744329538.0,744329538.0,3.9367470493102936e+16,,8BF25DB8-A85E-4DBD-A974-55262C15F9E5,/app/usage,com.valvesoftware.steam,,
22932,11,1,-8795003991011080652,,,,,0,7,79939,0,1,7200,0,7,79938,1,8276368722376633518,6584185901589580638,2645.0,,,,,744329539.715628,744329539.715628,1.0,744329539.0,744329538.0,8.276368722376633e+18,,62B7428C-75F6-452D-A687-57A06F28F1C0,/app/usage,org.openvpn.client.app,,
22933,11,1,-4772706593686885100,,,,,0,7,79940,0,1,7200,0,7,79939,1,39367470493102933,6584185901589580638,2645.0,,,,,744329540.490488,744329540.490488,1.0,744329540.0,744329539.0,3.9367470493102936e+16,,4C2F7068-7053-4D53-939A-4197AB7A3817,/app/usage,com.valvesoftware.steam,,
22934,11,1,5822287345076549558,,,,,0,7,79942,0,1,7200,0,7,79940,1,8276368722376633518,6584185901589580638,2645.0,,,,,744329542.056308,744329542.056308,1.0,744329542.0,744329540.0,8.276368722376633e+18,,9D848CE7-8C59-4ABE-8F03-0A1CF07D8CAF,/app/usage,org.openvpn.client.app,,
22935,11,1,4647652097181935143,,,,,0,7,79948,0,1,7200,0,7,79942,1,39367470493102933,6584185901589580638,2645.0,,,,,744329548.042332,744329548.042332,1.0,744329548.0,744329542.0,3.9367470493102936e+16,,66794A20-CE44-43C8-B542-2E4038830822,/app/usage,com.valvesoftware.steam,,
22936,11,1,-4932893827904941567,,,,,0,7,79963,0,1,7200,0,7,79948,1,2265061383570402976,6584185901589580638,2645.0,,,,,744329563.742017,744329563.742017,1.0,744329563.0,744329548.0,2.265061383570403e+18,,0C32E089-71C9-46E1-97A0-36CCE118659D,/app/usage,com.brave.Browser,,
22937,11,1,-5643546391070682113,,,,,0,7,79963,0,1,7200,0,7,79963,1,39367470493102933,6584185901589580638,2645.0,,,,,744329563.910216,744329563.910216,1.0,744329563.0,744329563.0,3.9367470493102936e+16,,D74288EC-2D9F-4F58-8237-8AA62DC98220,/app/usage,com.valvesoftware.steam,,
22938,11,1,-7363148110469229823,,,,,0,7,79966,0,1,7200,0,7,79963,1,8276368722376633518,6584185901589580638,2645.0,,,,,744329566.56015,744329566.56015,1.0,744329566.0,744329563.0,8.276368722376633e+18,,819F5BF5-FD14-4F90-9612-257369B74F80,/app/usage,org.openvpn.client.app,,
22939,11,1,7620539756531164210,,,,,0,7,79974,0,1,7200,0,7,79966,1,39367470493102933,6584185901589580638,2645.0,,,,,744329574.785845,744329574.785845,1.0,744329574.0,744329566.0,3.9367470493102936e+16,,8E0E1945-67F1-48A5-BA80-C31F014BB7FA,/app/usage,com.valvesoftware.steam,,
22940,11,1,3204291892790110869,,,,,0,7,79976,0,1,7200,0,7,79974,1,8276368722376633518,6584185901589580638,2645.0,,,,,744329576.097266,744329576.097266,1.0,744329576.0,744329574.0,8.276368722376633e+18,,48BF147E-01FB-49B3-B8BF-2DA2FB9A146E,/app/usage,org.openvpn.client.app,,
22941,11,1,-2625005032058824413,,,,,0,7,79976,0,1,7200,0,7,79976,1,39367470493102933,6584185901589580638,2645.0,,,,,744329576.226946,744329576.226946,1.0,744329576.0,744329576.0,3.9367470493102936e+16,,31CF450A-C289-4716-BA8B-F8693808262E,/app/usage,com.valvesoftware.steam,,
22942,11,1,3349358228371745560,,,,,0,7,79978,0,1,7200,0,7,79976,1,8276368722376633518,6584185901589580638,2645.0,,,,,744329578.094624,744329578.094624,1.0,744329578.0,744329576.0,8.276368722376633e+18,,0F60CB39-FADF-4A71-992B-FFEACFAFBDC4,/app/usage,org.openvpn.client.app,,
22943,11,1,1997276192221649287,,,,,0,7,79978,0,1,7200,0,7,79978,1,39367470493102933,6584185901589580638,2645.0,,,,,744329578.482804,744329578.482804,1.0,744329578.0,744329578.0,3.9367470493102936e+16,,A247AE04-816A-4CEF-8C66-DE260075A86B,/app/usage,com.valvesoftware.steam,,
22944,11,1,738241905008544818,,,,,0,7,79980,0,1,7200,0,7,79980,1,4097266085623169226,2196297603508581658,16931.0,,,,,744329580.436842,744329580.436842,1.0,744329580.0,744329580.0,4.097266085623169e+18,,FE6EE274-2BDB-481F-9034-864F1E2F5064,/notification/usage,Receive,,
22945,11,1,-2256247045522995067,,,,,0,7,79990,0,1,7200,0,7,79978,1,8276368722376633518,6584185901589580638,2645.0,,,,,744329590.126557,744329590.126557,1.0,744329590.0,744329578.0,8.276368722376633e+18,,E10EB189-9E4C-4C3F-A85D-9BCA309E100F,/app/usage,org.openvpn.client.app,,
22946,11,1,-331929837248981114,,,,,0,7,80062,0,1,7200,0,7,80001,1,39367470493102933,6584185901589580638,2645.0,,,,,744329662.941532,744329662.941532,1.0,744329662.0,744329601.0,3.9367470493102936e+16,,1457B8F0-40A8-43BE-8EAF-9C476AB033FB,/app/usage,com.valvesoftware.steam,,
22947,11,1,-285939361555517429,,,,,0,7,80085,0,1,7200,0,7,80062,1,2265061383570402976,6584185901589580638,2645.0,,,,,744329685.717893,744329685.717893,1.0,744329685.0,744329662.0,2.265061383570403e+18,,4DFF7544-B9BE-41FF-B55A-DEBE4E54A215,/app/usage,com.brave.Browser,,
22948,11,1,3643261516867384506,,,,,0,7,80170,0,1,7200,0,7,80085,1,39367470493102933,6584185901589580638,2645.0,,,,,744329770.423596,744329770.423596,1.0,744329770.0,744329685.0,3.9367470493102936e+16,,EFB31751-EE44-435C-B849-D5FC59086E45,/app/usage,com.valvesoftware.steam,,
22949,11,1,8289512100483958801,,,,,0,7,80175,0,1,7200,0,7,80170,1,2265061383570402976,6584185901589580638,2645.0,,,,,744329775.795486,744329775.795486,1.0,744329775.0,744329770.0,2.265061383570403e+18,,2C6D6A0B-CF04-4E0C-A133-A4843D829B30,/app/usage,com.brave.Browser,,
22950,11,1,-595359575343064716,,,,,0,7,80254,0,1,7200,0,7,80175,1,39367470493102933,6584185901589580638,2645.0,,,,,744329854.139348,744329854.139348,1.0,744329854.0,744329775.0,3.9367470493102936e+16,,5FDB283E-C423-4189-8A2A-E18FFDED0758,/app/usage,com.valvesoftware.steam,,
22951,11,1,6863803070803677750,,,,,0,7,80267,0,1,7200,0,7,80254,1,-5728543468940833339,6584185901589580638,2645.0,,,,,744329867.710585,744329867.710585,1.0,744329867.0,744329854.0,1.2718200604768719e+19,,B560345A-7454-4717-86C6-A7F68948829B,/app/usage,com.apple.Notes,,
22952,11,1,-3621813738094160777,,,,,0,7,80282,0,1,7200,0,7,80267,1,39367470493102933,6584185901589580638,2645.0,,,,,744329882.099313,744329882.099313,1.0,744329882.0,744329867.0,3.9367470493102936e+16,,8E6D81C3-F876-42D7-ACA3-52785410F67B,/app/usage,com.valvesoftware.steam,,
22953,11,1,4181709984453583905,,,,,0,7,80283,0,1,7200,0,7,80282,1,-5728543468940833339,6584185901589580638,2645.0,,,,,744329883.791741,744329883.791741,1.0,744329883.0,744329882.0,1.2718200604768719e+19,,C7D283E4-547B-4248-B6D1-D8CF17F0490D,/app/usage,com.apple.Notes,,
